,date,u,v,sp
371,2019-04-09,-1.0383739471435547,-0.921780526638031,3.0737903118133545
372,2019-04-10,-7.503787517547607,2.2934939861297607,7.9911274909973145
373,2019-04-11,-16.039003372192383,2.5651752948760986,16.499473571777344
374,2019-04-12,-17.546260833740234,2.365731954574585,17.842655181884766
375,2019-04-13,-13.982270240783691,3.346717119216919,14.60588264465332
376,2019-04-14,-10.569796562194824,5.732614994049072,12.113655090332031
377,2019-04-15,-7.896119594573975,2.5591557025909424,8.434717178344727
378,2019-04-16,-6.693139553070068,1.527239203453064,7.077455043792725
379,2019-04-17,-10.322371482849121,-2.837348222732544,10.78972053527832
380,2019-04-18,-4.576019287109375,-1.2506380081176758,5.038077354431152
381,2019-04-19,-8.294656753540039,2.3725745677948,8.796485900878906
382,2019-04-20,-9.046180725097656,1.7969110012054443,9.259424209594727
383,2019-04-21,-4.368716716766357,0.9024391770362854,4.963646411895752
384,2019-04-22,-13.259886741638184,-0.6519574522972107,13.430357933044434
385,2019-04-23,-11.081642150878906,-0.48365846276283264,11.359795570373535
386,2019-04-24,-9.780791282653809,-0.4597827196121216,10.265314102172852
387,2019-04-25,-6.406601905822754,-1.410869836807251,7.12769889831543
388,2019-04-26,0.38123857975006104,-0.05832908675074577,3.195699691772461
389,2019-04-27,0.07467935234308243,0.1388033926486969,2.754892110824585
390,2019-04-28,0.06306908279657364,2.3077778816223145,4.189551830291748
391,2019-04-29,0.14400559663772583,0.7715327739715576,1.7633882761001587
392,2019-04-30,1.5059967041015625,-0.6348850131034851,1.8985506296157837
393,2019-05-01,-6.986052989959717,2.7061843872070312,7.820919513702393
394,2019-05-02,-12.381417274475098,8.339280128479004,15.045877456665039
395,2019-05-03,-11.899576187133789,9.797347068786621,15.638958930969238
396,2019-05-04,-12.657367706298828,5.84426736831665,14.467543601989746
397,2019-05-05,-12.567082405090332,1.4672943353652954,12.832486152648926
398,2019-05-06,-9.92825984954834,1.6670148372650146,10.247851371765137
399,2019-05-07,-5.33784294128418,-0.9271788001060486,6.409259796142578
400,2019-05-08,-10.242115020751953,-1.207338571548462,10.52370834350586
401,2019-05-09,-7.172571182250977,-2.0291905403137207,7.737288475036621
402,2019-05-10,-13.574132919311523,2.014155149459839,13.903547286987305
403,2019-05-11,-11.624053001403809,3.0491206645965576,12.132019996643066
404,2019-05-12,-3.159487724304199,4.370480060577393,5.5711541175842285
405,2019-05-13,-3.568791627883911,2.036661148071289,4.291680335998535
406,2019-05-14,-12.134364128112793,4.740244388580322,13.179157257080078
407,2019-05-15,-14.99572467803955,6.68864631652832,16.5539608001709
408,2019-05-16,-15.57313060760498,6.558549404144287,16.96628189086914
409,2019-05-17,-11.620992660522461,3.551952600479126,12.326571464538574
410,2019-05-18,-16.69817543029785,6.4322075843811035,17.998586654663086
411,2019-05-19,-12.103508949279785,5.764993667602539,13.469704627990723
412,2019-05-20,-10.251453399658203,5.389005184173584,11.618330955505371
413,2019-05-21,-8.547436714172363,4.418363571166992,9.665541648864746
414,2019-05-22,-1.6620129346847534,2.6542274951934814,3.3718929290771484
415,2019-05-23,-0.7258543372154236,0.657513439655304,1.1860249042510986
416,2019-05-24,1.6354151964187622,-0.059336524456739426,2.274184465408325
417,2019-05-25,0.9342648386955261,-3.835602283477783,4.267305374145508
418,2019-05-26,-1.1206125020980835,-0.6680342555046082,1.4788120985031128
419,2019-05-27,-5.356601238250732,1.2198777198791504,5.525227069854736
420,2019-05-28,-8.650223731994629,5.0292840003967285,10.025484085083008
421,2019-05-29,-6.697563171386719,2.9778504371643066,7.367353916168213
422,2019-05-30,-5.33683443069458,3.0394718647003174,6.224411487579346
423,2019-05-31,-8.027798652648926,3.1235909461975098,8.692951202392578
424,2019-11-01,-2.891352653503418,-3.3629651069641113,4.633049011230469
425,2019-11-02,-4.728729724884033,0.6585097312927246,4.822554588317871
426,2019-11-03,-3.7530100345611572,-1.8108007907867432,4.273349761962891
427,2019-11-04,-4.805795669555664,-0.2572404444217682,5.579521656036377
428,2019-11-05,-5.0875396728515625,-3.0349631309509277,6.051002502441406
429,2019-11-06,-4.193422317504883,-5.780162334442139,7.317005157470703
430,2019-11-07,-10.972311973571777,-6.824549198150635,13.117537498474121
431,2019-11-08,-7.105663776397705,3.4919657707214355,8.64792537689209
432,2019-11-09,-4.741927146911621,2.5975148677825928,5.6701860427856445
433,2019-11-10,0.6341543197631836,-2.031055212020874,3.1538071632385254
434,2019-11-11,-4.870803356170654,-11.618956565856934,12.654915809631348
435,2019-11-12,-6.303344249725342,-16.036941528320312,17.306840896606445
436,2019-11-13,-5.395239353179932,-4.589631080627441,7.329990863800049
437,2019-11-14,-4.708552837371826,-3.730613946914673,6.349283695220947
438,2019-11-15,-2.807356595993042,-1.013627290725708,4.000801086425781
439,2019-11-16,-2.1716809272766113,-0.7255009412765503,3.3513145446777344
440,2019-11-17,-1.7386220693588257,2.981555938720703,4.7371087074279785
441,2019-11-18,-4.781602382659912,2.748340368270874,6.645838260650635
442,2019-11-19,-11.025303840637207,5.67996883392334,12.616969108581543
443,2019-11-20,-14.06159782409668,4.061600208282471,14.74316120147705
444,2019-11-21,-11.588554382324219,0.29744434356689453,11.770844459533691
445,2019-11-22,-14.354926109313965,0.17188814282417297,14.690342903137207
446,2019-11-23,-6.254980564117432,0.3010580539703369,7.273481845855713
447,2019-11-24,2.429349899291992,-9.425804138183594,10.444397926330566
448,2019-11-25,2.4135749340057373,-0.32667142152786255,5.956898212432861
449,2019-11-26,-13.709147453308105,8.853694915771484,17.065982818603516
450,2019-11-27,-15.163273811340332,5.57528829574585,16.750791549682617
451,2019-11-28,-0.0707799643278122,-0.09025441855192184,3.2794320583343506
452,2019-11-29,4.793066024780273,-4.183013439178467,6.680572032928467
453,2019-11-30,-7.691774368286133,-1.0792546272277832,7.929594993591309
454,2019-12-01,-14.409041404724121,5.958777904510498,15.85464859008789
455,2019-12-02,-13.109530448913574,-0.41680431365966797,13.601552963256836
456,2019-12-03,-2.6782732009887695,-6.021362781524658,7.233157634735107
457,2019-12-04,5.99569845199585,-10.693482398986816,12.588866233825684
458,2019-12-05,3.4492931365966797,-8.385725021362305,9.308131217956543
459,2019-12-06,-2.467167377471924,-2.106196165084839,3.5130605697631836
460,2019-12-07,-16.007646560668945,4.944493770599365,16.7902774810791
461,2019-12-08,-20.811092376708984,8.429177284240723,22.529682159423828
462,2019-12-09,-12.900869369506836,6.377821445465088,14.606409072875977
463,2019-12-10,-12.414511680603027,6.16863489151001,13.940217018127441
464,2019-12-11,-16.984941482543945,13.194268226623535,21.750146865844727
465,2019-12-12,-13.30201244354248,9.103436470031738,16.560165405273438
466,2019-12-13,-12.093059539794922,7.211418151855469,14.104594230651855
467,2019-12-14,-16.435937881469727,5.56817626953125,17.81659698486328
468,2019-12-15,-9.14144515991211,6.287631988525391,11.595134735107422
469,2019-12-16,-16.18307113647461,5.7031707763671875,17.742250442504883
470,2019-12-17,-19.725666046142578,5.105275630950928,20.920499801635742
471,2019-12-18,-11.923972129821777,-3.3706438541412354,12.927141189575195
472,2019-12-19,-6.123439788818359,-3.1950206756591797,7.701108932495117
473,2019-12-20,-6.018748760223389,-6.384476184844971,10.079456329345703
474,2019-12-21,-7.058652877807617,-2.5719046592712402,7.96879768371582
475,2019-12-22,-7.342397689819336,-2.887061357498169,8.064033508300781
476,2019-12-23,-3.234799861907959,-2.793949604034424,4.513941287994385
477,2019-12-24,-3.0480268001556396,-1.2603212594985962,3.5926811695098877
478,2019-12-25,-2.494471311569214,-0.8590646982192993,2.794947862625122
479,2019-12-26,0.542404294013977,-1.4987655878067017,1.9512749910354614
480,2019-12-27,1.7780156135559082,-1.7445305585861206,2.7890982627868652
481,2019-12-28,9.11710262298584,-2.3225390911102295,9.720268249511719
482,2019-12-29,0.7080411911010742,-2.4793100357055664,3.6793813705444336
483,2019-12-30,-7.929640293121338,-0.5157426595687866,8.029170989990234
484,2019-12-31,-2.4720072746276855,-2.5730156898498535,3.7449350357055664
485,2020-01-01,-10.76598834991455,-8.391475677490234,13.92845630645752
486,2020-01-02,-11.678596496582031,-2.686155319213867,12.262347221374512
487,2020-01-03,-9.054946899414062,-1.3521136045455933,9.330362319946289
488,2020-01-04,-3.5631041526794434,-0.3579457104206085,3.8970537185668945
489,2020-01-05,-1.8173328638076782,-1.6904833316802979,2.7648074626922607
490,2020-01-06,0.9437862634658813,0.36358335614204407,1.4576773643493652
491,2020-01-07,-0.5693994760513306,-0.330402672290802,1.681075096130371
492,2020-01-08,-0.11947453022003174,0.337033212184906,1.2203320264816284
493,2020-01-09,1.8611727952957153,-0.2727649211883545,2.278456449508667
494,2020-01-10,-2.751063585281372,-0.2217468023300171,2.9725632667541504
495,2020-01-11,-5.9967546463012695,6.812911510467529,9.445930480957031
496,2020-01-12,-7.070682525634766,10.999126434326172,13.164438247680664
497,2020-01-13,-0.8241647481918335,2.8549110889434814,4.366465091705322
498,2020-01-14,14.36314582824707,-8.019472122192383,16.553733825683594
499,2020-01-15,8.354657173156738,-2.935044050216675,9.609850883483887
500,2020-01-16,-2.3417446613311768,8.411373138427734,9.423833847045898
501,2020-01-17,0.9635648131370544,4.224819183349609,5.95833158493042
502,2020-01-18,-10.780136108398438,1.3447480201721191,11.018953323364258
503,2020-01-19,-10.190220832824707,4.5226640701293945,11.208200454711914
504,2020-01-20,-4.84033203125,5.159791946411133,7.430141448974609
505,2020-01-21,-21.314313888549805,8.433135032653809,23.07672882080078
506,2020-01-22,-3.470475912094116,2.750149726867676,5.014626502990723
